SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,DEPTH_CALC_NET_FILTERED_VOL,FLOWMETER_CALC_VOL,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,C1_SAMPLE_ABUND (nbr of ind.),C1_ABUND (ind./m3 depth vol.),C1_ABUND (ind./m3 flowmeter vol.),C1_BIOMASS (µg C m-3 depth vol.),C1_BIOMASS (µg C m-3 flowmeter vol.),C2_SAMPLE_ABUND (nbr of ind.),C2_ABUND (ind./m3 depth vol.),C2_ABUND (ind./m3 flowmeter vol.),C2_BIOMASS (µg C m-3 depth vol.),C2_BIOMASS (µg C m-3 flowmeter vol.),C3_SAMPLE_ABUND (nbr of ind.),C3_ABUND (ind./m3 depth vol.),C3_ABUND (ind./m3 flowmeter vol.),C3_BIOMASS (µg C m-3 depth vol.),C3_BIOMASS (µg C m-3 flowmeter vol.),C4_SAMPLE_ABUND (nbr of ind.),C4_ABUND (ind./m3 depth vol.),C4_ABUND (ind./m3 flowmeter vol.),C4_BIOMASS (µg C m-3 depth vol.),C4_BIOMASS (µg C m-3 flowmeter vol.),C5_SAMPLE_ABUND (nbr of ind.),C5_ABUND (ind./m3 depth vol.),C5_ABUND (ind./m3 flowmeter vol.),C5_BIOMASS (µg C m-3 depth vol.),C5_BIOMASS (µg C m-3 flowmeter vol.),M_SAMPLE_ABUND (nbr of ind.),M_ABUND (ind./m3 depth vol.),M_ABUND (ind./m3 flowmeter vol.),M_BIOMASS (µg C m-3 depth vol.),M_BIOMASS (µg C m-3 flowmeter vol.),F_SAMPLE_ABUND (nbr of ind.),F_ABUND (ind./m3 depth vol.),F_ABUND (ind./m3 flowmeter vol.),F_BIOMASS (µg C m-3 depth vol.),F_BIOMASS (µg C m-3 flowmeter vol.),COP_NS_SAMPLE_ABUND (nbr of ind.),COP_NS_ABUND (ind./m3 depth vol.),COP_NS_ABUND (ind./m3 flowmeter vol.),COP_NS_BIOMASS (µg C m-3 depth vol.),COP_NS_BIOMASS (µg C m-3 flowmeter vol.),COPEPODID_SAMPLE_ABUND (nbr of ind.),COPEPODID_ABUND (ind./m3 depth vol.),COPEPODID_ABUND (ind./m3 flowmeter vol.),COPEPODID_BIOMASS (µg C m-3 depth vol.),COPEPODID_BIOMASS (µg C m-3 flowmeter vol.),N1_SAMPLE_ABUND (nbr of ind.),N1_ABUND (ind./m3 depth vol.),N1_ABUND (ind./m3 flowmeter vol.),N2_SAMPLE_ABUND (nbr of ind.),N2_ABUND (ind./m3 depth vol.),N2_ABUND (ind./m3 flowmeter vol.),N3_SAMPLE_ABUND (nbr of ind.),N3_ABUND (ind./m3 depth vol.),N3_ABUND (ind./m3 flowmeter vol.),N4_SAMPLE_ABUND (nbr of ind.),N4_ABUND (ind./m3 depth vol.),N4_ABUND (ind./m3 flowmeter vol.),N5_SAMPLE_ABUND (nbr of ind.),N5_ABUND (ind./m3 depth vol.),N5_ABUND (ind./m3 flowmeter vol.),N6_SAMPLE_ABUND (nbr of ind.),N6_ABUND (ind./m3 depth vol.),N6_ABUND (ind./m3 flowmeter vol.),NAUP_NS_SAMPLE_ABUND (nbr of ind.),NAUP_NS_ABUND (ind./m3 depth vol.),NAUP_NS_ABUND (ind./m3 flowmeter vol.),NAUPLIUS_SAMPLE_ABUND (nbr of ind.),NAUPLIUS_ABUND (ind./m3 depth vol.),NAUPLIUS_ABUND (ind./m3 flowmeter vol.),ALL_STAGES_SAMPLE_ABUND (nbr of ind.),ALL_STAGES_ABUND (ind./m3 depth vol.),ALL_STAGES_ABUND (ind./m3 flowmeter vol.)
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,1.7775,NA,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,7.5,4.219409283,NA,1.178776371,NA,15,8.438818565,NA,4.979662447,NA,15,8.438818565,NA,8.410970464,NA,0,0,NA,0,NA,22.5,12.65822785,NA,37.97303797,NA,0,0,NA,0,NA,7.5,4.219409283,NA,26.9914346,NA,0,0,NA,0,NA,67.5,37.97468354,NA,79.53388186,NA,7.5,4.219409283,NA,30,16.87763713,NA,0,0,NA,0,0,NA,0,0,NA,7.5,4.219409283,NA,0,0,NA,45,25.3164557,NA,112.5,63.29113924,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,1.7775,NA,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7.5,4.219409283,NA,23.00772152,NA,0,0,NA,0,NA,7.5,4.219409283,NA,23.00772152,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,7.5,4.219409283,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,1.7775,NA,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,240,135.021097,NA,13.76,NA,90,50.63291139,NA,8.980253165,NA,37.5,21.09704641,NA,4.765400844,NA,15,8.438818565,NA,3.080421941,NA,15,8.438818565,NA,5.941772152,NA,142.5,80.16877637,NA,44.17139241,NA,75,42.19409283,NA,52.41012658,NA,0,0,NA,0,NA,615,345.9915612,NA,133.1093671,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,615,345.9915612,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7.5,10.54852321,NA,3206.383966,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7.5,10.54852321,NA,3206.383966,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,7.5,10.54852321,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1672.5,2352.320675,NA,1672.5,2352.320675,NA,1672.5,2352.320675,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Harpacticoida,Animalia,Arthropoda,Copepoda,Harpacticoida,,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,7.5,10.54852321,NA,NA,NA,7.5,10.54852321,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,7.5,10.54852321,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,7.5,10.54852321,NA,2.647468354,NA,0,0,NA,0,NA,15,21.09704641,NA,11.28185654,NA,22.5,31.64556962,NA,29.7056962,NA,7.5,10.54852321,NA,14.37827004,NA,0,0,NA,0,NA,7.5,10.54852321,NA,17.16107595,NA,0,0,NA,0,NA,60,84.38818565,NA,75.17436709,NA,7.5,10.54852321,NA,0,0,NA,15,21.09704641,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,22.5,31.64556962,NA,82.5,116.0337553,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,7.5,10.54852321,NA,1.510021097,NA,0,0,NA,0,NA,15,21.09704641,NA,5.32257384,NA,97.5,137.1308017,NA,47.12774262,NA,37.5,52.74261603,NA,25.60126582,NA,0,0,NA,0,NA,30,42.19409283,NA,29.38059072,NA,0,0,NA,0,NA,187.5,263.7130802,NA,108.9421941,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,187.5,263.7130802,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,15,21.09704641,NA,5.893881857,NA,0,0,NA,0,NA,7.5,10.54852321,NA,10.51371308,NA,0,0,NA,0,NA,22.5,31.64556962,NA,94.93259494,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,45,63.29113924,NA,111.3401899,NA,15,21.09704641,NA,0,0,NA,7.5,10.54852321,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,22.5,31.64556962,NA,67.5,94.93670886,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,0.711,NA,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,30,42.19409283,NA,4.3,NA,30,42.19409283,NA,7.483544304,NA,22.5,31.64556962,NA,7.148101266,NA,15,21.09704641,NA,7.701054852,NA,30,42.19409283,NA,29.70886076,NA,135,189.8734177,NA,104.6164557,NA,30,42.19409283,NA,52.41012658,NA,0,0,NA,0,NA,292.5,411.3924051,NA,213.3681435,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,292.5,411.3924051,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,4573.343404,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,4573.343404,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA,3,9.993337775,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,447,1489.007328,NA,447,1489.007328,NA,447,1489.007328,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,698.6404397,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,698.6404397,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA,3,9.993337775,NA,0,0,NA,0,0,NA,6,19.98667555,NA,9,29.98001332,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,5.344037308,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,5.344037308,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,15,49.96668887,NA,7.152731512,NA,21,69.95336442,NA,13.28974017,NA,48,159.8934044,NA,40.339507,NA,72,239.8401066,NA,82.42584943,NA,21,69.95336442,NA,33.95536309,NA,0,0,NA,0,NA,12,39.9733511,NA,27.83424384,NA,0,0,NA,0,NA,189,629.5802798,NA,204.997435,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,189,629.5802798,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,3,9.993337775,NA,2.791838774,NA,12,39.9733511,NA,23.58787475,NA,0,0,NA,0,NA,9,29.98001332,NA,52.17451699,NA,6,19.98667555,NA,59.95742838,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,30,99.93337775,NA,138.5116589,NA,0,0,NA,0,0,NA,0,0,NA,6,19.98667555,NA,6,19.98667555,NA,0,0,NA,0,0,NA,12,39.9733511,NA,42,139.9067288,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,25.10936043,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,3,9.993337775,NA,25.10936043,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3,9.993337775,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,0.3002,NA,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,12,39.9733511,NA,4.073684211,NA,18,59.96002665,NA,10.63451033,NA,21,69.95336442,NA,15.80106596,NA,9,29.98001332,NA,10.94360426,NA,12,39.9733511,NA,28.14523651,NA,54,179.8800799,NA,99.11032645,NA,9,29.98001332,NA,37.23877415,NA,0,0,NA,0,NA,135,449.7001999,NA,205.9472019,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,135,449.7001999,NA
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,4.772621053,5.18911588,0,0,0,0,0,400,1.052631579,1.144492132,4.772621053,5.18911588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Aetideidae,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,800,2.105263158,2.288984263,2.171157895,2.360629471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2.105263158,2.288984263,2.171157895,2.360629471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,2.105263158,2.288984263
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.168421053,0.183118741,17.44462147,18.96697041,2272,5.978947368,6.500715308,1817.391933,1975.991229,0,0,0,0,0,128,0.336842105,0.366237482,222.9317187,242.3864181,0,0,0,0,0,2464,6.484210526,7.050071531,2057.768273,2237.344617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,6.484210526,7.050071531
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Calanus glacialis/finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,400,1.052631579,1.144492132,1.739810526,1.891639485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,1.739810526,1.891639485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,1600,4.210526316,4.577968526,57.02741053,62.0040515,0,0,0,0,0,768,2.021052632,2.197424893,451.9936067,491.4379701,2592,6.821052632,7.416309013,3121.581274,3393.993946,2848,7.494736842,8.148783977,7659.618579,8328.054536,0,0,0,0,0,416,1.094736842,1.190271817,2879.11555,3130.368839,0,0,0,0,0,8224,21.64210526,23.53075823,14169.33642,15405.85934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8224,21.64210526,23.53075823
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Copepoda,Animalia,Arthropoda,Copepoda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,400,1.052631579,1.144492132,400,1.052631579,1.144492132
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Gaetanus tenuispinus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0.336842105,0.366237482,41.45121011,45.06855462,0,0,0,0,0,160,0.421052632,0.457796853,93.91324632,102.1088229,0,0,0,0,0,288,0.757894737,0.824034335,135.3644564,147.1773775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0.757894737,0.824034335
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Heterorhabdus norvegicus,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.168421053,0.183118741,51.40928674,55.89564795,0,0,0,0,0,64,0.168421053,0.183118741,51.40928674,55.89564795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.168421053,0.183118741
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,800,2.105263158,2.288984263,3.544778947,3.854123033,0,0,0,0,0,2000,5.263157895,5.722460658,48.32526316,52.54248927,2032,5.347368421,5.814020029,116.8975912,127.0989546,1776,4.673684211,5.081545064,326.7401608,355.253966,320,0.842105263,0.915593705,79.06928842,85.96946953,992,2.610526316,2.838340486,553.89312,602.2300017,0,0,0,0,0,7920,20.84210526,22.66094421,1128.470203,1226.949004,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,800,2.105263158,2.288984263,400,1.052631579,1.144492132,0,0,0,1600,4.210526316,4.577968526,9520,25.05263158,27.23891273
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,2800,7.368421053,8.011444921,3.940336842,4.284200286,4000,10.52631579,11.44492132,9.881052632,10.74334764,8400,22.10526316,24.03433476,30.1308,32.76024034,800,2.105263158,2.288984263,2.8696,3.12002289,2432,6.4,6.95851216,10.411968,11.32059468,0,0,0,0,0,18432,48.50526316,52.73819742,57.23375747,62.22840584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,48.50526316,52.73819742
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Neomormonilla sp.,Animalia,Arthropoda,Copepoda,Mormonilloida,Mormonillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,NA,NA,400,1.052631579,1.144492132,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,0,0,0,0,0,800,2.105263158,2.288984263,0.399957895,0.43486123,2400,6.315789474,6.86695279,1.593410526,1.732463519,23632,62.18947368,67.61659514,21.37265642,23.23779525,36032,94.82105263,103.0958512,46.02613895,50.04272618,1600,4.210526316,4.577968526,2.249726316,2.446054363,28000,73.68421053,80.11444921,51.30778947,55.78529328,0,0,0,0,0,92464,243.3263158,264.5608011,122.9496796,133.6791938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92464,243.3263158,264.5608011
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Oncaea notopus/parila,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,0.741157895,0.80583691,0,0,0,0,0,4800,12.63157895,13.73390558,15.68993684,17.0591588,0,0,0,0,0,5200,13.68421053,14.87839771,16.43109474,17.86499571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,13.68421053,14.87839771
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Paraeuchaeta glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.084210526,0.091559371,209.0294611,227.2709448,0,0,0,0,0,32,0.084210526,0.091559371,209.0294611,227.2709448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.084210526,0.091559371
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,0,0,0,0,0,0,0,0,0,64,0.168421053,0.183118741,8.956126316,9.737705293,32,0.084210526,0.091559371,11.27052463,12.25407542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.252631579,0.274678112,20.22665095,21.99178072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.252631579,0.274678112
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,1600,4.210526316,4.577968526,1.176294737,1.278947067,800,2.105263158,2.288984263,1.242294737,1.350706724,2800,7.368421053,8.011444921,7.344105263,7.985007153,2800,7.368421053,8.011444921,12.82333684,13.94239771,6800,17.89473684,19.45636624,53.68188421,58.36656938,0,0,0,0,0,800,2.105263158,2.288984263,13.46730526,14.64256366,0,0,0,0,0,15600,41.05263158,44.63519313,89.73522105,97.5661917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,41.05263158,44.63519313
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,0,0,0,0,0,0,0,0,0,400,1.052631579,1.144492132,0.608568421,0.661676681,800,2.105263158,2.288984263,2.504357895,2.72290701,0,0,0,0,0,0,0,0,0,0,800,2.105263158,2.288984263,11.47964211,12.48144206,0,0,0,0,0,2000,5.263157895,5.722460658,14.59256842,15.86602575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,5.263157895,5.722460658
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,380,349.5,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16464,43.32631579,47.10729614,53.81648337,58.51291468,0,0,0,0,0,16464,43.32631579,47.10729614,53.81648337,58.51291468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16464,43.32631579,47.10729614
12060,169,Legacy Labo Fortier,314,2011-10-06,16:21:12,1,4x1m2,V-Tow,200,2,0,99,99,82.8,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,6.734006734,8.051529791,13.03124579,15.58083736,666.6666667,6.734006734,8.051529791,23.21676768,27.75917874,0,0,0,0,0,1333.333333,13.46801347,16.10305958,61.06383838,73.01111111,0,0,0,0,0,2666.666667,26.93602694,32.20611916,97.31185185,116.3511272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666.666667,26.93602694,32.20611916
